platform,order_placed_dt,order_num,quantity,item_id,item_price,return_ind
Desktop,30-11-2014,CA-2014-146843,7,OFF-SU-10001664,6.856,0
Desktop,30-11-2014,CA-2014-146843,4,TEC-AC-10002550,25.56,0
Phone,"October 5, 2014",CA-2014-103310,2,OFF-PA-10004353,19.98,0
Phone,"October 5, 2014",CA-2014-103310,5,TEC-PH-10001817,286.4,0
Phone,"October 5, 2014",CA-2014-103310,6,OFF-SU-10004737,6.84,0
Phone,"October 5, 2014",CA-2014-103310,1,FUR-CH-10002320,256.784,0
Desktop,17-10-2016,CA-2016-152688,1,FUR-BO-10001337,120.98,0
Desktop,17-10-2016,CA-2016-152688,1,OFF-BI-10004584,315.98,0
Phone,30-10-2016,CA-2016-153836,3,OFF-BI-10004817,9.584,0
Phone,30-10-2016,CA-2016-153836,5,OFF-AR-10004602,22.99,0
Desktop,"January 12, 2016",CA-2016-104689,8,OFF-AR-10001149,2.88,1
Desktop,21-04-2016,CA-2016-146423,3,OFF-AR-10004817,5.16,0
Desktop,21-04-2016,CA-2016-146423,8,OFF-PA-10003797,6.48,0
Desktop,"March 8, 2017",CA-2017-140781,3,TEC-AC-10000682,13.272,0
Desktop,"March 8, 2017",CA-2017-141747,1,OFF-ST-10003996,16.06,0
Desktop,"November 12, 2017",CA-2017-142776,1,OFF-EN-10003160,7.28,0
Desktop,"November 12, 2017",CA-2017-142776,3,OFF-BI-10002012,1.8,0
Phone,14-03-2015,CA-2015-167479,3,OFF-PA-10002105,6.48,0
Phone,"August 12, 2014",CA-2014-144071,2,FUR-FU-10000397,19.94,0
Phone,"August 12, 2014",CA-2014-144071,3,FUR-FU-10000758,26.48,0
Desktop,30-09-2017,US-2017-120908,7,OFF-LA-10004677,2.952,0
Desktop,21-11-2016,CA-2016-152646,5,OFF-PA-10004451,6.48,0
Phone,24-11-2017,CA-2017-103765,1,OFF-AP-10002311,13.762,0
Phone,14-11-2017,US-2017-118157,2,OFF-EN-10004459,7.64,0
Phone,16-08-2015,US-2015-164238,7,OFF-ST-10002352,6.384,0
Phone,16-08-2015,US-2015-164238,3,FUR-BO-10000780,100.49,0
Phone,13-10-2017,CA-2017-103212,3,OFF-LA-10000248,3.69,0
Phone,13-10-2017,CA-2017-103212,4,FUR-TA-10003473,376.13,0
Phone,13-10-2017,CA-2017-103212,4,OFF-PA-10004355,6.48,0
Phone,"April 11, 2017",CA-2017-121160,6,OFF-BI-10001308,1.256,0
Phone,"April 11, 2017",CA-2017-121160,2,OFF-BI-10003094,0.704,0
Phone,"April 11, 2017",CA-2017-121160,4,OFF-BI-10004040,1.036,0
Phone,"April 11, 2017",CA-2017-121160,3,OFF-ST-10002485,17.584,0
Desktop,19-03-2017,CA-2017-140515,7,OFF-AP-10001205,54.48,0
Desktop,"March 11, 2014",CA-2014-153619,4,OFF-AR-10001868,1.68,0
Phone,23-07-2017,CA-2017-133718,3,OFF-BI-10003429,5.064,0
Phone,23-07-2017,CA-2017-133718,9,OFF-PA-10002689,6.48,0
Tablet,27-12-2014,CA-2014-148383,6,OFF-BI-10003650,157.794,0
Phone,"February 9, 2016",CA-2016-126732,9,FUR-FU-10001889,10.52,1
Phone,"February 9, 2016",CA-2016-126732,3,OFF-ST-10000321,7.89,1
Phone,"February 9, 2016",CA-2016-126732,4,TEC-PH-10001530,272.792,1
Phone,"February 9, 2016",CA-2016-126732,7,OFF-AR-10004752,2.67,0
Phone,"February 9, 2016",CA-2016-126732,3,FUR-TA-10001539,189.576,0
Phone,"February 9, 2016",CA-2016-126732,1,OFF-BI-10001553,7.312,0
Phone,"November 2, 2017",CA-2017-138156,2,FUR-FU-10003601,73.784,0
Phone,27-10-2017,CA-2017-110310,7,OFF-PA-10001685,8.112,0
Phone,27-10-2017,CA-2017-110310,3,OFF-BI-10001097,1.869,0
Phone,27-10-2017,CA-2017-110310,3,OFF-AR-10001662,2.192,0
Phone,"September 7, 2014",CA-2014-113271,6,OFF-BI-10002609,2.384,0
Phone,"September 7, 2014",CA-2014-113271,1,FUR-BO-10004218,119.833,0
Phone,"September 7, 2014",CA-2014-113271,2,OFF-AR-10003251,2.78,0
Phone,"September 7, 2014",CA-2014-113271,5,OFF-PA-10002365,6.48,0
Phone,22-05-2017,CA-2017-130106,3,OFF-AR-10003651,3.28,0
Phone,22-05-2017,CA-2017-130106,1,OFF-AR-10003732,2.78,0
Phone,"October 11, 2016",CA-2016-127761,1,OFF-BI-10002557,3.64,0
Phone,"October 11, 2016",CA-2016-127761,7,TEC-PH-10003691,125.99,0
Desktop,"February 12, 2016",CA-2016-105354,8,OFF-BI-10001107,14.48,0
Desktop,"February 3, 2017",CA-2017-155712,2,OFF-BI-10004224,53.824,1
Phone,23-09-2017,CA-2017-102309,5,TEC-AC-10001114,39.99,0
Phone,23-09-2017,CA-2017-102309,2,OFF-PA-10002005,6.48,0
Desktop,"November 2, 2014",CA-2014-168368,1,FUR-CH-10001146,60.89,0
Desktop,"November 2, 2014",CA-2014-168368,3,OFF-LA-10004853,4.98,0
Desktop,"November 2, 2014",CA-2014-168368,2,OFF-BI-10004728,4.82,0
Desktop,"November 2, 2014",CA-2014-168368,3,FUR-FU-10002298,110.98,0
Desktop,"November 2, 2014",CA-2014-168368,3,OFF-BI-10004654,17.3,0
Desktop,"November 2, 2014",CA-2014-168368,2,OFF-ST-10002583,32.48,0
Desktop,"November 11, 2017",CA-2017-167976,3,OFF-SU-10004661,8.5,0
Desktop,"February 9, 2017",CA-2017-111388,3,FUR-CH-10003061,71.992,0
Phone,"September 10, 2015",CA-2015-124499,3,FUR-CH-10000513,129.99,0
Phone,"September 10, 2015",CA-2015-124499,5,OFF-AP-10002191,53.982,0
Phone,24-11-2017,US-2017-128118,3,OFF-BI-10000216,3.891,0
Phone,24-11-2017,US-2017-128118,7,OFF-EN-10003448,9.264,0
Phone,"August 2, 2014",CA-2014-125759,2,FUR-FU-10002111,7.28,0
Desktop,25-09-2015,CA-2015-151869,1,FUR-CH-10001545,102.582,0
Desktop,25-09-2015,CA-2015-151869,3,OFF-PA-10002947,6.68,0
Desktop,21-08-2017,US-2017-102183,7,OFF-BI-10003476,4.584,0
Desktop,21-08-2017,US-2017-102183,6,OFF-BI-10001359,717.592,0
Phone,"December 5, 2016",CA-2016-100510,3,FUR-FU-10000320,3.34,0
Phone,"December 5, 2016",CA-2016-100510,4,TEC-PH-10001835,157.99,0
Desktop,"February 9, 2017",CA-2017-146983,3,OFF-BI-10003650,525.98,0
Desktop,"October 10, 2014",US-2014-134054,7,OFF-AR-10000937,36.55,0
Desktop,26-05-2016,CA-2016-113236,6,OFF-ST-10000532,30.784,0
Desktop,26-05-2016,CA-2016-113236,2,TEC-AC-10001267,23.96,0
Phone,"January 12, 2017",CA-2017-122539,4,OFF-LA-10004853,3.984,0
Phone,"January 12, 2017",CA-2017-122539,7,OFF-BI-10001759,1.143,0
Phone,"January 12, 2017",CA-2017-122539,2,FUR-CH-10003379,199.486,0
Phone,20-09-2016,CA-2016-166772,2,FUR-BO-10002853,81.94,0
Phone,"November 9, 2017",US-2017-152898,5,OFF-AP-10000027,13.58,0
Tablet,30-12-2016,CA-2016-160486,4,OFF-PA-10002421,18.056,0
Desktop,"February 9, 2017",CA-2017-102218,2,OFF-LA-10002475,5.848,0
Phone,18-11-2014,CA-2014-161032,3,FUR-CH-10001482,130.98,0
Phone,21-11-2015,CA-2015-102778,1,FUR-FU-10000087,18.176,0
Desktop,19-06-2017,CA-2017-154011,3,OFF-BI-10003166,2.296,0
Desktop,19-06-2017,CA-2017-154011,3,FUR-TA-10000688,152.495,0
Tablet,30-11-2017,US-2017-165456,6,FUR-CH-10003981,179.886,0
Phone,23-04-2014,CA-2014-111857,1,OFF-PA-10001878,48.91,0
Phone,23-09-2014,CA-2014-163650,3,OFF-AR-10002375,3.28,0
Phone,23-09-2014,CA-2014-163650,3,OFF-BI-10004965,11.5,0
Phone,"February 3, 2017",CA-2017-124114,1,OFF-BI-10004022,0.556,0
Desktop,17-11-2017,US-2017-116505,6,OFF-BI-10000050,7.3,0
Desktop,28-05-2017,CA-2017-161340,3,OFF-PA-10002464,4.624,0
Desktop,28-05-2017,CA-2017-161340,4,FUR-BO-10004709,28.99,0
Phone,18-04-2015,US-2015-163433,2,TEC-AC-10003590,20.712,0
Phone,18-04-2015,US-2015-163433,4,TEC-PH-10003357,61.192,0
Phone,18-04-2015,US-2015-163433,3,OFF-AR-10003373,24.784,0
Phone,18-04-2015,US-2015-163433,2,OFF-BI-10003676,2.156,0
Phone,18-04-2015,US-2015-163433,1,FUR-CH-10000225,56.686,0
Phone,18-04-2015,US-2015-163433,2,TEC-PH-10001870,48.984,0
Phone,18-04-2015,US-2015-163433,3,OFF-AR-10003481,2.624,0
Phone,18-04-2015,US-2015-163433,3,OFF-PA-10003936,5.184,0
Phone,18-04-2015,US-2015-163433,1,OFF-BI-10000320,1.476,0
Phone,19-09-2015,CA-2015-137603,5,OFF-AR-10001972,1.68,0
Phone,25-03-2014,CA-2014-128237,2,OFF-AR-10003829,3.28,0
Phone,25-03-2014,CA-2014-128237,2,OFF-AR-10003338,7.44,0
Phone,25-03-2014,CA-2014-128237,4,TEC-AC-10002558,11.37,0
Phone,25-03-2014,CA-2014-128237,6,OFF-AR-10000034,4.24,0
Desktop,26-08-2016,US-2016-102141,8,OFF-BI-10001510,18.336,0
Desktop,"June 3, 2017",CA-2017-148642,2,OFF-LA-10000134,2.464,0
Desktop,"June 3, 2017",CA-2017-148642,4,OFF-AR-10000588,15.872,0
Phone,"November 11, 2015",CA-2015-111948,7,OFF-ST-10003282,59.76,1
Phone,"November 11, 2015",CA-2015-111948,2,OFF-AP-10002311,61.929,1
Phone,"May 4, 2016",CA-2016-161907,3,TEC-PH-10000141,39.594,0
Phone,"May 4, 2016",CA-2016-161907,4,OFF-SU-10000646,192.296,0
Phone,21-02-2017,CA-2017-124940,1,TEC-AC-10002076,47.904,0
Phone,20-07-2017,US-2017-108343,2,OFF-PA-10000743,6.68,0
Phone,20-07-2017,US-2017-108343,2,FUR-CH-10002780,81.882,0
Phone,20-07-2017,US-2017-108343,4,FUR-FU-10000747,45.98,0
Desktop,"April 11, 2016",US-2016-111563,3,FUR-FU-10002445,3.792,0
Desktop,"April 11, 2016",US-2016-111563,4,FUR-FU-10000723,16.528,0
Desktop,23-09-2017,CA-2017-121853,8,OFF-PA-10003641,26.38,1
Desktop,23-09-2017,CA-2017-121853,2,FUR-CH-10003973,297.408,1
Desktop,23-09-2017,CA-2017-121853,3,OFF-BI-10000977,24.32,1
Desktop,"July 9, 2017",US-2017-130687,4,FUR-FU-10004053,20.24,0
Desktop,"July 9, 2017",US-2017-130687,2,TEC-PH-10002033,227.856,0
Desktop,"July 9, 2017",US-2017-130687,1,OFF-AR-10004260,25.98,0
Phone,28-11-2015,CA-2015-164497,4,OFF-AP-10004655,11.32,0
Phone,"December 11, 2015",US-2015-153283,2,OFF-EN-10001539,7.78,0
Phone,29-09-2016,CA-2016-108056,3,TEC-PH-10001817,286.4,0
Desktop,"November 9, 2017",CA-2017-127726,4,OFF-AP-10002578,48.92,0
Desktop,"November 9, 2017",CA-2017-127726,4,OFF-FA-10000992,3.55,0
Tablet,"January 5, 2017",CA-2017-110198,3,FUR-BO-10001798,104.784,0
Tablet,"January 5, 2017",CA-2017-110198,2,OFF-LA-10004409,2.304,0
Tablet,16-09-2017,CA-2017-130715,5,OFF-FA-10000621,3.58,0
Desktop,19-10-2014,CA-2014-155264,1,OFF-BI-10003196,2.992,0
Desktop,19-10-2014,CA-2014-155264,6,OFF-BI-10003727,3.344,0
Desktop,19-10-2014,CA-2014-155264,3,OFF-PA-10003228,48.91,0
Desktop,19-10-2014,CA-2014-155264,5,OFF-LA-10002787,3.75,0
Desktop,19-10-2014,CA-2014-155264,3,TEC-PH-10001305,39.192,0
Desktop,13-03-2016,CA-2016-119123,7,OFF-BI-10001036,7.312,0
Desktop,17-02-2017,CA-2017-109085,5,FUR-TA-10001086,91.194,1
Desktop,17-02-2017,CA-2017-109085,5,OFF-BI-10001525,1.143,1
Desktop,17-02-2017,CA-2017-109085,1,TEC-PH-10000526,57.594,1
Desktop,17-02-2017,CA-2017-109085,2,FUR-FU-10004973,15.072,1
Desktop,17-02-2017,CA-2017-109085,5,FUR-CH-10003981,179.886,1
Desktop,22-12-2016,CA-2016-114860,8,FUR-FU-10000277,105.34,0
Desktop,22-12-2016,CA-2016-114860,2,FUR-FU-10001934,20.98,0
Desktop,23-09-2016,CA-2016-159009,4,OFF-BI-10004970,3.304,0
Desktop,23-09-2016,CA-2016-159009,3,FUR-CH-10003396,61.584,0
Phone,24-09-2017,CA-2017-148411,2,FUR-CH-10003973,260.232,0
Phone,24-09-2017,CA-2017-148411,3,OFF-PA-10002109,3.808,0
Desktop,"January 12, 2015",CA-2015-110324,3,OFF-PA-10001826,6.48,0
Desktop,"January 12, 2015",CA-2015-110324,2,OFF-AR-10000823,1.82,0
Desktop,"January 12, 2015",CA-2015-110324,2,OFF-PA-10001776,9.27,0
Phone,25-01-2016,CA-2016-168046,5,OFF-BI-10003676,8.624,0
Phone,25-01-2016,CA-2016-168046,3,FUR-TA-10001095,104.574,0
Phone,25-01-2016,CA-2016-168046,1,FUR-FU-10000747,45.98,0
Phone,25-01-2016,CA-2016-168046,7,OFF-ST-10004337,61.24,0
Desktop,21-03-2017,CA-2017-111591,6,OFF-BI-10004410,5.096,0
Desktop,21-03-2017,CA-2017-111591,7,OFF-FA-10004838,1.86,0
Desktop,21-03-2017,CA-2017-111591,3,FUR-FU-10002364,7.38,0
Desktop,21-03-2017,CA-2017-111591,4,OFF-ST-10001809,89.83,0
Desktop,22-08-2014,US-2014-166828,2,OFF-PA-10001846,5.78,0
Desktop,"August 6, 2014",CA-2014-108147,2,OFF-BI-10003876,34.24,0
Desktop,"August 6, 2014",CA-2014-108147,6,OFF-ST-10003470,279.48,0
Phone,"July 4, 2016",CA-2016-154998,2,OFF-PA-10004243,18.97,0
Phone,"July 11, 2017",CA-2017-113460,3,FUR-CH-10000422,90.99,0
Tablet,29-05-2015,CA-2015-111339,4,FUR-FU-10002506,10.392,0
Tablet,29-05-2015,CA-2015-111339,3,FUR-CH-10000863,105.686,0
Tablet,29-05-2015,CA-2015-111339,5,OFF-FA-10002988,1.608,0
Phone,"July 5, 2017",CA-2017-102820,7,TEC-PH-10003437,59.992,0
Desktop,"May 6, 2016",CA-2016-149671,6,OFF-SU-10002537,10.23,0
Phone,14-12-2015,CA-2015-126347,2,TEC-AC-10003063,25,0
Desktop,25-12-2017,CA-2017-108756,3,TEC-AC-10003237,10.6,0
Desktop,17-12-2017,CA-2017-155362,2,OFF-ST-10001031,16.28,0
Tablet,"October 5, 2016",CA-2016-117625,2,OFF-EN-10001535,3.536,0
Desktop,23-12-2014,CA-2014-154158,3,OFF-PA-10001295,15.176,0
Desktop,23-12-2014,CA-2014-154158,1,FUR-CH-10004698,64.784,0
Desktop,23-12-2014,CA-2014-154158,2,OFF-ST-10000078,212.136,0
Desktop,23-12-2014,CA-2014-154158,1,OFF-AR-10001868,1.344,0
Desktop,23-12-2014,CA-2014-154158,5,OFF-ST-10004950,16.784,0
Tablet,"November 8, 2017",CA-2017-100433,4,OFF-PA-10003441,6.48,0
Desktop,27-08-2017,CA-2017-163097,8,FUR-FU-10004973,15.072,0
Desktop,19-01-2017,US-2017-127292,4,OFF-PA-10000157,19.98,0
Desktop,19-01-2017,US-2017-127292,1,OFF-PA-10001970,12.28,0
Desktop,19-01-2017,US-2017-127292,3,OFF-AP-10000828,180.98,0
Desktop,19-01-2017,US-2017-127292,1,OFF-EN-10001509,2.04,0
Phone,19-06-2015,CA-2015-163734,5,OFF-ST-10003692,45.784,0
Phone,13-03-2017,CA-2017-162474,1,TEC-PH-10004700,7.992,0
Desktop,25-10-2015,CA-2015-130848,8,FUR-CH-10000422,72.792,0
Tablet,20-09-2014,CA-2014-125997,5,TEC-PH-10003484,125.99,0
Tablet,20-09-2014,CA-2014-125997,2,FUR-CH-10001394,315.891,0
Tablet,20-09-2014,CA-2014-125997,2,FUR-BO-10002213,400.784,0
Tablet,20-09-2014,CA-2014-125997,6,OFF-LA-10002762,12.53,0
Tablet,20-09-2014,CA-2014-125997,1,OFF-AP-10003842,30.98,0
Tablet,20-09-2014,CA-2014-125997,9,TEC-PH-10003072,149.99,0
Desktop,"November 11, 2016",CA-2016-103128,6,OFF-AR-10003394,2.352,0
Desktop,16-09-2015,CA-2015-167696,4,OFF-EN-10001539,7.78,0
Phone,24-06-2014,CA-2014-159814,2,FUR-FU-10001731,2.136,0
Desktop,"December 8, 2016",CA-2016-105459,2,FUR-TA-10001095,104.574,0
Desktop,"December 8, 2016",CA-2016-105459,6,OFF-ST-10000078,265.17,0
Phone,13-04-2017,CA-2017-141663,5,OFF-FA-10004076,1.584,0
Phone,14-03-2014,CA-2014-152618,2,TEC-MA-10003626,287.455,0
Phone,14-03-2014,CA-2014-152618,2,OFF-PA-10001215,4.224,0
Phone,22-09-2017,CA-2017-162789,9,TEC-AC-10002842,119,0
Phone,22-09-2017,CA-2017-162789,1,FUR-FU-10004864,12.07,0
Desktop,"October 12, 2017",US-2017-110149,1,OFF-BI-10000014,3.273,0
Desktop,"October 12, 2017",US-2017-110149,5,FUR-FU-10001475,17.584,0
Desktop,"October 3, 2016",CA-2016-108959,1,OFF-ST-10001272,104.696,0
Desktop,27-01-2015,CA-2015-164777,5,FUR-CH-10002024,560.784,0
Desktop,26-09-2016,CA-2016-132017,2,OFF-BI-10004001,3.408,0
Desktop,18-10-2015,CA-2015-127824,2,TEC-PH-10004094,124.792,0
Desktop,18-10-2015,CA-2015-127824,3,OFF-PA-10001184,5.98,0
Desktop,18-10-2015,CA-2015-127824,3,FUR-FU-10002505,3.37,0
Phone,27-10-2014,CA-2014-148285,2,OFF-PA-10001166,5.184,0
Phone,27-10-2014,CA-2014-148285,3,OFF-PA-10000349,3.984,0
Desktop,"February 10, 2017",CA-2017-152926,2,OFF-AP-10004708,7.612,0
Desktop,"February 10, 2017",CA-2017-152926,6,OFF-AP-10001947,3.664,0
Desktop,23-07-2014,CA-2014-145254,6,TEC-PH-10000441,100.792,0
Desktop,23-07-2014,CA-2014-145254,5,OFF-SU-10004664,8.14,0
Desktop,23-07-2014,CA-2014-145254,3,TEC-PH-10004531,100.792,0
Desktop,23-07-2014,CA-2014-145254,3,TEC-AC-10002167,15,0
Phone,"December 9, 2014",CA-2014-116246,6,FUR-CH-10002024,630.882,0
Tablet,15-09-2016,CA-2016-160479,5,OFF-AR-10002445,7.08,0
Phone,27-11-2014,CA-2014-167486,5,FUR-FU-10003268,39.98,0
Phone,"November 5, 2014",CA-2014-152100,8,FUR-CH-10000015,151.62,0
Phone,28-08-2015,CA-2015-166219,5,TEC-PH-10004165,219.992,0
Phone,28-08-2015,CA-2015-166219,1,FUR-TA-10004607,103.481,0
Phone,19-06-2015,CA-2015-111864,2,OFF-LA-10004677,2.952,0
Desktop,17-08-2015,CA-2015-119627,2,TEC-AC-10002217,15.04,0
Desktop,17-08-2015,CA-2015-119627,7,OFF-PA-10001937,5.184,0
Desktop,17-08-2015,CA-2015-119627,3,OFF-AR-10000203,3.424,0
Desktop,17-08-2015,CA-2015-119627,4,TEC-AC-10001142,63.2,0
Phone,25-09-2015,CA-2015-160787,2,OFF-BI-10003712,1.473,0
Tablet,26-05-2017,CA-2017-107853,2,OFF-PA-10000520,6.48,0
Desktop,31-07-2017,CA-2017-126144,4,TEC-PH-10001079,71.394,0
Phone,"December 10, 2014",US-2014-154655,2,OFF-SU-10000898,11.12,0
Phone,25-05-2014,CA-2014-100391,2,OFF-PA-10001471,7.31,0
Tablet,29-12-2014,CA-2014-165477,5,OFF-AP-10003281,9.672,0
Phone,"July 4, 2017",CA-2017-165904,2,OFF-AR-10003156,8.128,0
Phone,"July 4, 2017",CA-2017-165904,2,TEC-PH-10000576,109.592,0
Desktop,"January 3, 2015",CA-2015-104052,4,TEC-PH-10003215,23.96,0
Phone,29-05-2015,CA-2015-168277,3,OFF-LA-10004484,4.13,0
Desktop,22-09-2016,CA-2016-158617,6,OFF-PA-10002245,5.98,0
Desktop,27-05-2017,CA-2017-136882,5,FUR-FU-10003664,95.46,0
Desktop,17-09-2016,US-2016-148957,4,OFF-LA-10002195,3.08,1
Desktop,"August 9, 2014",CA-2014-140032,2,OFF-BI-10000822,4.304,0
Phone,"March 6, 2017",CA-2017-145506,9,OFF-ST-10004963,15.14,0
Phone,28-09-2015,CA-2015-129546,3,OFF-AP-10002495,62.05,0
Phone,28-09-2015,CA-2015-129546,6,OFF-BI-10004001,13.632,0
Phone,28-09-2015,CA-2015-129546,3,OFF-SU-10004884,15.73,0
Phone,28-09-2015,CA-2015-129546,2,TEC-PH-10003555,18.392,0
Desktop,16-06-2016,CA-2016-140977,1,TEC-MA-10003493,91.475,0
Phone,27-05-2017,CA-2017-151855,3,TEC-AC-10002380,9.064,0
Phone,27-05-2017,CA-2017-151855,5,OFF-BI-10004209,2.412,0
Phone,"September 10, 2014",CA-2014-138240,3,OFF-AR-10002135,48.2,0
Phone,"September 10, 2014",CA-2014-138240,1,TEC-PH-10002583,15.992,0
Phone,17-11-2014,CA-2014-101833,3,OFF-PA-10003591,11.48,0
Phone,19-10-2014,CA-2014-100867,6,TEC-PH-10004922,53.592,1
Desktop,25-11-2017,US-2017-109610,2,FUR-CH-10001854,350.98,0
Phone,27-02-2014,CA-2014-156545,4,OFF-AR-10003560,4.864,0
Phone,21-12-2014,CA-2014-109127,6,OFF-LA-10004409,2.88,0
Desktop,19-11-2016,CA-2016-126858,2,FUR-FU-10000448,15.98,0
Phone,"May 11, 2017",CA-2017-102925,6,OFF-BI-10002735,27.448,0
Phone,"May 11, 2017",CA-2017-102925,2,FUR-TA-10003469,83.25,0
Phone,"May 11, 2017",CA-2017-102925,2,OFF-PA-10001870,6.48,0
Phone,"May 11, 2017",CA-2017-102925,2,OFF-PA-10004071,55.48,0
Phone,"May 11, 2017",CA-2017-102925,2,TEC-PH-10001448,49.99,0
Phone,"May 11, 2017",CA-2017-102925,1,OFF-BI-10002706,11.424,0
Phone,"May 11, 2017",CA-2017-102925,2,FUR-CH-10004875,64.062,0
Phone,"May 11, 2017",CA-2017-102925,5,FUR-FU-10004245,20.28,0
Desktop,31-05-2015,CA-2015-100818,2,OFF-LA-10000443,2.952,0
Desktop,31-05-2015,CA-2015-100818,7,OFF-PA-10001125,24.784,0
Desktop,31-05-2015,CA-2015-100818,2,FUR-FU-10002703,25.78,0
Desktop,31-05-2015,CA-2015-100818,3,OFF-BI-10004364,1.188,0
Desktop,"July 9, 2014",CA-2014-126193,5,OFF-FA-10000936,2.632,0
Desktop,"July 9, 2014",CA-2014-126193,3,OFF-BI-10001249,1.276,0
Desktop,"July 9, 2014",CA-2014-126193,5,OFF-BI-10004632,60.998,0
Phone,"June 11, 2017",CA-2017-150504,2,OFF-ST-10000615,9.08,0
Phone,20-06-2015,CA-2015-158351,2,TEC-AC-10001838,159.992,0
Tablet,22-07-2014,CA-2014-122679,6,OFF-AR-10004757,3.28,0
Desktop,"February 12, 2016",CA-2016-164770,10,FUR-BO-10003893,78.1864,0
Desktop,"February 12, 2016",CA-2016-164770,9,OFF-PA-10003893,3.424,0
Desktop,"December 10, 2017",CA-2017-130505,3,FUR-TA-10001932,224.448,0
Phone,"November 12, 2017",US-2017-125213,3,OFF-FA-10001561,2.18,0
Phone,"January 10, 2015",CA-2015-156566,2,TEC-PH-10001817,286.4,0
Desktop,"May 8, 2016",US-2016-102232,7,OFF-AR-10000538,28.15,0
Desktop,"March 1, 2017",CA-2017-111738,8,OFF-BI-10004584,252.784,0
Desktop,"March 1, 2017",CA-2017-111738,3,OFF-AR-10000817,3.04,0
Desktop,"July 11, 2017",CA-2017-163188,9,OFF-BI-10000756,4.24,0
Desktop,"March 1, 2016",CA-2016-105207,7,FUR-TA-10000617,227.55,0
Desktop,"March 1, 2016",CA-2016-105207,2,OFF-BI-10004364,5.94,0
Phone,"December 5, 2016",US-2016-123610,6,TEC-AC-10004518,20,0
Phone,"December 5, 2016",US-2016-123610,1,OFF-AP-10002222,8.67,0
Phone,"May 11, 2017",CA-2017-118213,1,OFF-PA-10002615,4.41,0
Phone,"May 11, 2017",CA-2017-118213,3,OFF-PA-10000565,55.98,0
Phone,"May 11, 2017",CA-2017-118213,10,OFF-PA-10003673,6.78,0
Phone,26-05-2016,CA-2016-149237,3,FUR-FU-10002088,8.98,0
Desktop,20-11-2015,US-2015-158589,3,FUR-FU-10001546,10.68,0
Desktop,22-04-2016,CA-2016-101329,9,OFF-AR-10000614,3.57,0
Desktop,22-04-2016,CA-2016-101329,1,OFF-AR-10003190,2.88,0
Phone,14-10-2016,CA-2016-113607,7,TEC-PH-10004094,155.99,0
Phone,14-10-2016,CA-2016-113607,2,OFF-PA-10001970,55.98,0
Desktop,"May 4, 2014",CA-2014-149104,2,OFF-AR-10002952,13.35,0
Desktop,"May 4, 2014",CA-2014-149104,5,OFF-BI-10004209,8.04,0
Desktop,"May 4, 2014",CA-2014-149104,3,OFF-AR-10004685,4.63,0
Desktop,"May 4, 2014",CA-2014-149104,6,OFF-ST-10000991,114.97,0
Desktop,"June 8, 2016",CA-2016-105263,9,OFF-AR-10002399,4.26,0
Tablet,14-12-2014,CA-2014-130575,3,OFF-BI-10002353,3.088,0
Desktop,30-05-2017,CA-2017-142461,1,FUR-BO-10001811,204.6664,0
Phone,14-10-2016,CA-2016-125220,5,TEC-AC-10003033,329.95,0
Desktop,14-03-2014,CA-2014-100293,6,OFF-PA-10000176,15.176,0
Phone,17-02-2014,CA-2014-154165,14,OFF-AR-10003631,3.872,0
Tablet,24-08-2015,CA-2015-123939,3,TEC-PH-10000923,8.994,0
Tablet,24-08-2015,CA-2015-123939,3,OFF-LA-10003190,2.304,0
Tablet,24-08-2015,CA-2015-123939,3,OFF-ST-10003208,145.168,0
Phone,"August 5, 2017",US-2017-104451,4,OFF-AP-10000692,20.27,0
Phone,"April 2, 2016",CA-2016-101189,2,OFF-ST-10004180,46.51,0
Desktop,19-12-2014,CA-2014-169446,3,TEC-PH-10002817,107.992,0
Desktop,19-12-2014,CA-2014-169446,3,OFF-PA-10000295,5.184,0
Desktop,19-12-2014,CA-2014-169446,3,OFF-ST-10000419,10.864,0
Desktop,"May 12, 2017",CA-2017-156958,5,OFF-BI-10001524,16.784,1
Desktop,"May 12, 2017",CA-2017-156958,5,FUR-FU-10003268,39.98,1
Desktop,"May 12, 2017",CA-2017-156958,3,TEC-PH-10000148,10.392,1
Desktop,"May 12, 2017",CA-2017-156958,6,OFF-BI-10001543,28.792,1
Desktop,"May 12, 2017",CA-2017-156958,2,OFF-BI-10002071,4.648,1
Phone,24-03-2017,CA-2017-101637,2,OFF-ST-10002352,6.384,0
Phone,"August 7, 2017",CA-2017-111759,2,OFF-PA-10003127,26.38,0
Desktop,26-10-2017,CA-2017-102729,2,OFF-ST-10000464,27.808,0
Desktop,27-10-2016,CA-2016-116596,14,FUR-CH-10000553,30.546,0
Desktop,27-10-2016,CA-2016-116596,7,OFF-FA-10000134,5.81,0
Desktop,27-10-2016,CA-2016-116596,2,OFF-ST-10000636,16.74,0
Desktop,27-10-2016,CA-2016-116596,2,OFF-BI-10002949,4.864,0
Phone,"December 6, 2017",CA-2017-124191,3,FUR-FU-10002364,2.952,0
Desktop,25-09-2016,CA-2016-148747,2,FUR-BO-10002613,238.833,0
Phone,"July 9, 2017",US-2017-169488,5,OFF-PA-10002659,3.38,0
Phone,"July 9, 2017",US-2017-169488,2,OFF-PA-10000157,19.98,0
Tablet,"November 5, 2015",CA-2015-135727,7,FUR-CH-10004540,27.424,0
